company_name,sector,fiscal_year,label,years_to_default,sector_npa_rate,revenue,cogs,gross_profit,ebitda,depreciation,ebit,interest_expense,pbt,tax,pat,sga_expense,employee_cost,total_assets,fixed_assets,cwip,total_investments,trade_receivables,inventories,cash_equivalents,other_current_assets,total_current_assets,equity_share_capital,reserves_surplus,total_equity,lt_borrowings,st_borrowings,total_debt,trade_payables,other_current_liab,total_current_liab,cfo,cfi,cff,capex,free_cash_flow,promoter_holding_pct,promoter_pledge_pct,promoter_pledge_change,institutional_holding_pct,auditor_changes_3yr,auditor_big4,din_disqualified_count,related_party_tx_to_rev,dividend_payout_ratio,going_concern_flag,qualified_opinion_flag,emphasis_matter_flag,scope_limitation_flag,auditor_resigned_flag,auditor_distress_score,promoter_total_companies,promoter_npa_companies,promoter_struck_off_companies,network_npa_ratio,contagion_risk_score,customer_concentration,supplier_concentration,satellite_activity_score,satellite_activity_category,satellite_vs_revenue_flag,gst_vs_bank_divergence,gst_divergence_flag,gst_filing_delays_count,ewaybill_volume_consistency,gst_payment_delay_days,ceo_sentiment_overall,ceo_sentiment_revenue,ceo_sentiment_debt,ceo_deflection_score,ceo_overconfidence_score,ceo_specificity_score,debt_to_equity,debt_to_assets,lt_debt_to_assets,st_debt_to_assets,equity_to_assets,interest_coverage,current_ratio,quick_ratio,dscr,ebitda_margin,net_margin,gross_margin,roe,roa,ebitda_to_assets,ebitda_to_equity,ebitda_to_fin_exp,cfo_to_assets,cfo_to_equity,cfo_to_sales,cfo_to_debt,asset_turnover,inventory_days,receivables_days,payables_days,cash_conversion_cycle,ln_total_assets,ln_revenue,ln_net_income,revenue_growth,ebitda_growth,pat_growth,cfo_growth,total_equity_growth,total_debt_growth,total_assets_growth,trade_receivables_growth,dscr_velocity,interest_coverage_velocity,debt_to_equity_velocity,net_margin_velocity,dscr_acceleration,debt_acceleration,dscr_3yr_slope,months_to_dscr_danger,beneish_dsri,beneish_gmi,beneish_aqi,beneish_sgi,beneish_depi,beneish_sgai,beneish_lvgi,beneish_tata,beneish_m_score,beneish_manipulation_flag,altman_x1,altman_x2,altman_x3,altman_x4,altman_x5,altman_z_score,altman_zone,piotroski_roa,piotroski_cfo,piotroski_roa_change,piotroski_accrual,piotroski_leverage,piotroski_liquidity,piotroski_shares,piotroski_margin,piotroski_turnover,piotroski_f_score
Amtek Auto,Auto,2010,1,6.0,0.07,20409.35,12209.46,8199.89,2866.6,1591.93,1274.66,612.28,662.38,165.6,496.79,1319.28,2270.74,60366.97,31941.4,8659.91,2273.8,2449.12,3254.07,4039.36,5188.63,14931.19,2352.45,10788.25,13140.7,15091.74,9055.05,24146.79,2307.72,5856.78,17219.55,2088.72,-1003.58,1509.17,1003.58,1085.14,0.4725,0.2017,0.0,0.1509,1,1,0,0.1311,0.0404,0,0,0,0,0,2,7,0,2,0.0,0.4691,0.7308,0.314,93.91,ACTIVE,0,0.0,0,2,0.894,27.6,0.307,0.425,-0.067,0.22,0.2457,0.5184,1.8375573598181558,0.40000003312407434,0.24999995858248308,0.1500000745415912,0.21768029768236372,2.081825305282183,0.8671068639501551,0.6781315423063825,0.720841155035224,0.1404552325213466,0.02434129455252905,0.40177124698230116,0.03780544415154402,0.00822950033754834,0.04748623295077612,0.21814667405707863,4.6818448999120585,0.03460037831889524,0.1589504364182311,0.10234132884671283,0.086500938630497,0.33808803058463777,97.27994111964986,43.799964229933835,68.98894790850791,72.09095744107579,11.00819738003892,9.923748408163002,6.208167401592205,-0.25607587757411054,-0.10308317115448395,-0.26961980652180295,-0.026823029506730323,0.29376309446921134,0.0005204226528048306,0.0005205885219263795,-0.25607729855991646,-0.020253547129469585,-0.02007739434128286,-0.5385699457559403,-0.00045137692271134816,,,,-12.0,0.999998089865489,0.9446261196441438,0.8380603866424067,0.7439241223987733,0.9445580025794269,1.1793306482891603,0.9983591058543332,-0.0263708779813469,-2.9631559196665944,0,-0.0379074848375211,0.17871113954901643,0.021115189315926985,0.544200699118011,0.33808803058463777,0.9389951883616011,DANGER,1,1,0,1,1,1,0,1,0,6
Amtek Auto,Auto,2011,1,5.0,0.07,26461.9,19747.61,6714.29,4515.14,1420.6,3094.54,1146.68,1947.86,486.96,1460.89,1213.29,4529.8,47385.0,19463.6,5541.0,594.56,3616.46,3971.04,1245.32,2765.52,11598.35,725.65,3602.58,4328.23,13425.75,8292.38,21718.13,3824.83,2648.72,14765.92,2660.98,-1251.81,1161.59,1251.81,1409.17,0.354,0.4526,0.011,0.2243,0,1,1,0.2885,0.073,0,0,0,0,0,1,5,0,2,0.0699,0.3588,0.7369,0.5858,65.44,ACTIVE,0,0.0225,0,2,0.5175,30.2,0.3196,0.0923,0.0715,0.2856,0.2672,0.4177,5.017785560144035,0.45833343884228483,0.28333333332735394,0.17500010551493086,0.09134177482132864,2.698695361653909,0.7854810265269295,0.516548240779,1.1056392358574614,0.1706279594371293,0.055207298037736996,0.2537342367610136,0.33752596319106754,0.030830220533273608,0.09528627202500188,1.0431839340693116,3.9375763038183482,0.05615658963688601,0.6147963484808349,0.10055891677844149,0.12252344008795768,0.5584446554699073,73.39772255612715,49.88333792925363,70.6952866665538,52.58577381882698,10.766061001904296,10.183461241591361,7.286801118019552,0.2965577051694446,0.5750854671038863,1.9406590309788845,0.2739764066030872,-0.6706240915628544,-0.10057900035574086,-0.21505087964494496,0.47663650617364617,0.38479808082223743,0.616870056371726,3.180228200325879,0.030866003485207946,0.405051627951707,-0.10109942300854569,0.1822722668463841,120.0,1.1388899239137342,1.5834270876642913,1.5410081136274574,1.296557705105917,0.6979001916571219,0.7093095204130601,1.123605364847944,-0.025326369103612398,-1.704738767664205,1,-0.0668475255868556,0.07602785691514133,0.06530632056420162,0.19929109917846097,0.5584446554699073,0.9197521418158203,DANGER,1,1,1,1,0,0,1,0,1,6
Amtek Auto,Auto,2012,1,4.0,0.07,24813.89,17625.69,7188.2,4267.33,1123.33,3144.0,1406.12,1737.88,434.47,1303.41,1991.58,4066.63,45989.3,26483.21,5635.4,546.71,3804.8,3340.86,1278.5,4285.41,12709.57,1786.34,8546.31,10332.65,14563.28,9197.86,23761.14,4048.08,3170.46,16416.4,2013.17,-743.22,1060.31,743.22,1269.96,0.5493,0.3579,0.003,0.2051,0,1,2,0.1651,0.0202,0,0,0,0,0,1,6,0,1,0.1068,0.5973,0.5775,0.4277,53.46,MODERATE,0,0.1644,1,3,0.6037,21.7,0.3477,0.1454,-0.1461,0.3488,0.3108,0.5247,2.29961723252993,0.516666702895746,0.31666670290009485,0.19999999999565116,0.22467508746111212,2.2359400319773988,0.7741995808597377,0.5706921127305199,0.8510885136925639,0.17197343906288076,0.05252743523677556,0.2896845274848206,0.12614479343380985,0.028341592500248067,0.0927896271503852,0.412994730256711,3.0348263284535983,0.0437747476033822,0.19483578750902858,0.08113076990019982,0.08472531199745781,0.5395578971513034,69.18389577547411,55.966718637989985,83.82929689085482,41.32131752260928,10.73616403971798,10.119158856011609,7.172739186110678,-0.06227859677498604,-0.054884233932945725,-0.10779730164488766,-0.24344790265240623,1.3872691608347987,0.09406933285692642,-0.02945446871372792,0.05207855195412092,-0.2545507221648975,-0.4627553296765101,-2.718168327614105,-0.002679862800961434,-0.6393488029871349,0.19464833321266728,0.06512367932866993,-7.019940075407005,1.1219521580004135,0.8758954545090596,0.4290106893245691,0.9377214031895773,1.6717009453030627,1.7504886912217348,1.1346549746662626,-0.015433155103134137,-2.887645760150326,0,-0.08060200959613213,0.18583257409471696,0.06836372808308967,0.4348549774785698,0.5395578971513034,1.1895143785298865,DANGER,1,1,0,1,0,0,0,1,0,4
Amtek Auto,Auto,2013,1,3.0,0.07,24177.19,16971.99,7205.2,1520.14,1301.78,218.36,1692.4,-1474.04,0.0,-1474.04,2317.37,2045.54,61493.56,28429.36,8274.9,2018.86,4110.12,3717.21,614.94,3848.57,12290.83,1498.05,12139.77,13637.82,21522.75,13836.05,35358.8,2672.56,5458.64,21967.25,-776.69,-979.64,1268.3,979.64,-1756.33,0.3344,0.5556,0.0331,0.2006,1,1,0,0.1446,0.0558,0,0,0,0,0,2,3,1,2,0.236,0.6133,0.4555,0.5123,62.95,MODERATE,0,0.0716,1,4,0.3269,14.6,-0.0844,0.0067,-0.129,0.4182,0.1983,0.3702,2.5927017659279343,0.5750000487762459,0.3500000650417702,0.2249999837344756,0.22177639414238212,0.12902387134895776,0.559506993339653,0.3902910013592829,-0.04059809721092577,0.06287496602943209,-0.060968210116189345,0.2980164361409239,-0.10808472321030159,-0.02397064017721578,0.02472031217537706,0.11146502886007698,0.8982155513482536,-0.012630428291797868,-0.05695118427600957,-0.032124907814674704,-0.021965960382649696,0.3931662112196274,79.94240215319815,62.04996527462249,57.476135676636844,84.51623175118378,11.02668773286441,10.093164905670431,7.295762209423142,-0.025659015978550803,-0.6437725697332992,-2.1309104579526013,-1.38580447751556,0.31987631440143627,0.48809358473541264,0.33712754923427823,0.08024600504625723,-0.8916866109034897,-2.1069161606284412,0.29308453339800433,-0.11349564535296491,-0.6371358887385922,0.3940242518784862,-0.5731186665341935,-12.0,1.1086940021619067,0.9720388552964973,2.2858334396760656,0.9743409839821833,0.9293286918923807,1.1942263605908034,1.0670759753000572,-0.011340211885417915,-2.0147049648622404,1,-0.15735664027001597,0.19741530657523462,0.0035509409440020886,0.38569804404036057,0.3931662112196274,0.72385660364036,DANGER,0,0,0,1,0,0,1,1,0,3
Amtek Auto,Auto,2014,1,2.0,0.07,15029.25,9125.45,5903.8,1185.6,964.3,221.3,1252.44,-1031.14,0.0,-1031.14,1281.61,2685.57,32600.11,19508.79,4425.56,335.11,2805.46,1993.75,947.0,1979.96,7726.16,720.61,1530.6,2251.21,12496.71,8150.03,20646.73,2733.62,2399.8,13283.45,-567.81,-798.07,561.45,798.07,-1365.88,0.2335,0.4936,0.0396,0.0982,0,0,0,0.3753,0.0691,0,0,0,0,0,4,2,1,1,0.0867,0.556,0.4841,0.3621,34.11,LOW,1,0.2755,1,5,0.5923,20.2,-0.0695,-0.225,-0.2623,0.4419,0.2875,0.1,9.171392269414497,0.6333331390405329,0.38333336910877497,0.2500000766791891,0.06905528846163232,0.176695091040932,0.5816380533233731,0.43154526870417353,-0.026977637610177865,0.07888617195942005,-0.06860887934736538,0.39282066634111346,-0.4580381215177447,-0.03162995462188226,0.03636797544436604,0.5266501123721686,0.9466321732405285,-0.017417425891586947,-0.2522243592324908,-0.0377803283571848,-0.02750120721162619,0.46101838305266396,79.74606730848932,68.13333332879995,109.33940790762763,38.53999272966165,10.392070941582235,9.617753581302363,6.9384202652929305,-0.37837068741239155,-0.2200718354888367,-0.3004667444574095,-0.26893612638246933,-0.834928896260546,-0.41607944839757016,-0.4698613968682249,-0.3174262551944955,0.013620459600747904,0.04767121969197424,6.578690503486563,-0.007640669231176039,0.9053070705042375,-0.9041730331329828,-0.43903307565137095,120.0,1.0980398301151906,0.7586558015415987,0.4871750142836447,0.621629312561897,0.9296024546811493,0.8896701547736674,1.1164627819831348,-0.014212528730295316,-3.155623776474531,0,-0.17046844319941043,0.0469507618211426,0.006788320652697542,0.10903469943622866,0.46101838305266396,0.41000959557861016,DANGER,0,0,0,1,0,1,1,1,1,5
Amtek Auto,Auto,2015,1,1.0,0.07,4460.49,2671.05,1789.43,626.66,209.42,417.24,431.18,-13.94,0.0,-13.94,307.64,553.13,6280.39,3562.76,629.59,215.02,906.97,543.6,166.51,620.8,2237.87,157.71,946.35,1104.06,2616.83,1727.11,4343.93,870.92,645.73,3243.76,9.63,-168.69,80.69,168.69,-159.06,0.3943,0.6586,0.036,0.0889,0,1,0,0.2424,0.0162,0,0,1,0,0,4,3,0,2,0.192,0.8242,0.6806,0.4949,41.32,DORMANT,1,0.1219,1,5,0.2373,44.2,-0.2565,0.0758,-0.5307,0.6717,0.1521,0.2177,3.934505367521235,0.691665644857777,0.416666799288473,0.27500043782710937,0.17579481526214216,0.9676701123250844,0.6898999923884935,0.522316694045701,0.3750060421956499,0.14049129128403126,-0.00312521718395844,0.4011734135933107,-0.012626125380299868,-0.002219607380716865,0.0997804276327138,0.5675959634733656,1.4533605421091873,0.0015333442665927842,0.0087223520381842,0.0021589556299512038,0.002216886551528941,0.7102250018374295,74.28314704918174,74.2169694194546,119.01154972051755,29.4885667481188,8.745187359444829,8.403013904450193,2.6347624053323777,-0.7032127351664255,-0.4714406207827261,-0.9864809822138604,-1.016959898557616,-0.5095704088023774,-0.7896068772149392,-0.8073506500438189,-0.6767125533780556,0.4019836798058278,0.7909750212841524,-5.2368869018932624,0.06548366216340694,0.38836322020507985,-0.373527428817369,0.20780206970328793,120.0,1.0892901578922618,0.9791767695816568,0.46416369825018594,0.2967872648138272,0.8484046186558244,0.8088009520625153,1.160794790408708,-0.003752951647309649,-3.3072785359237376,0,-0.16016362038660603,0.15068331741330024,0.06643536467218829,0.25416155411018093,0.7102250018374295,1.1007189376364526,DANGER,0,1,1,1,0,1,1,1,1,7
Amtek Auto,Auto,2016,1,0.0,0.07,6545.61,4557.04,1988.57,353.76,284.42,69.34,720.02,-650.68,0.0,-650.68,385.03,742.79,12048.65,5177.32,1321.1,215.28,1440.03,1478.46,120.49,577.57,3616.54,206.33,120.49,326.81,5421.89,3614.6,9036.49,1075.31,1109.27,5799.18,-693.54,-313.16,90.36,313.16,-1006.7,0.3088,0.756,0.1064,0.0908,0,0,1,0.2372,0.0026,0,1,0,0,1,7,6,1,0,0.1403,0.6441,0.4841,0.2814,32.77,DORMANT,1,0.1024,1,6,0.2228,50.6,-0.2629,-0.3554,-0.5718,0.7163,0.2201,0.1,27.65059200253789,0.750000207429878,0.4499997924705258,0.30000041495935226,0.027124200634334617,0.09630288034179207,0.6236295475181612,0.36868660735333497,-0.3377601993530671,0.05404538308056157,-0.09940708351102386,0.3038020902094989,-1.9910039411553992,-0.05400439052889706,0.02936096574891287,1.0824638135844564,0.4913196848819204,-0.057561635531153975,-2.1221504784977494,-0.10595498355295305,-0.07674882613971255,0.5432650130476638,118.41851286834907,80.29976578496125,86.12787026531961,112.59040838799072,9.396707899447593,8.786549874917794,6.478017969898253,0.4674643368777869,-0.43548335620591705,45.67718794835007,-73.01869158878503,-0.7039925366375015,1.0802568181347305,0.9184557009994601,0.587737190866291,-0.712766241548717,-0.8713672319832924,23.716086635016655,-0.09628186632706541,-1.1147499213545449,1.8698636953496697,-0.15539128087144463,-12.0,1.0819596436379435,1.3205047167777868,3.536237911807429,1.4674643365487952,1.0660967936992545,0.8528726960392946,1.0191672286194482,0.003557245002256914,-0.7504686396590377,1,-0.18115224525725687,0.010000290488145951,0.005755001597211721,0.03616559083934519,0.5432650130476638,0.3805735851967657,DANGER,0,0,0,0,0,0,0,0,0,0
Asian Paints,Manufacturing,2009,0,,0.05,30468.42,16779.39,13689.04,6338.43,1394.34,4944.09,594.08,4350.01,1087.5,3262.51,1143.32,2742.63,41472.09,16103.89,1228.59,3031.43,3943.35,3333.66,4107.62,1778.52,13163.15,1786.65,14734.49,16521.14,5821.35,5404.37,11225.72,1617.57,3301.37,10323.31,4988.2,-2617.97,-644.68,2126.8,2861.4,0.7142,0.0495,0.0158,0.2844,0,0,0,0.0388,0.3444,0,0,0,0,0,1,2,0,1,0.0158,0.0377,0.1877,0.0659,83.86,ACTIVE,0,-0.0377,0,1,1.0108,6.0,0.3686,0.4313,0.1488,0.102,0.0878,0.7078,0.6794761135926772,0.270681318441615,0.14036789561026786,0.13031342283134723,0.3983676732858564,8.322262980874187,1.2750900630442086,0.9521645672800522,3.456979445819526,0.2080327762250871,0.10707841102009628,0.4492861789206895,0.19747487157681162,0.07866760512723937,0.15283603984865882,0.38365572833450623,10.669320612258751,0.1202784812600407,0.30192831727702035,0.1637170552275531,0.4443545714266564,0.7346728848067539,72.51669458350294,47.23982241129538,35.18680059077316,84.56971640402516,10.632775949848481,10.324446016352374,8.09025211676035,,,,,,,,,,,,,,,,120.0,,,,,,,,-0.04161087613280133,-2.6746972894253775,0,0.06847593164298024,0.3552868929355794,0.11921487438614224,1.4717220809469929,0.7346728848067539,2.5906879869306065,GREY,1,1,0,1,0,0,0,0,0,3
Asian Paints,Manufacturing,2010,0,,0.05,25243.77,14514.88,10728.89,6298.02,1667.36,4630.66,376.58,4254.09,1063.52,3190.56,935.12,2225.01,33074.63,16086.92,699.69,2435.17,2131.29,2941.27,3648.18,1086.72,9807.46,1362.42,15457.0,16819.42,7433.06,2150.88,9583.94,1330.38,2445.67,5926.93,4806.29,-1384.93,-268.52,920.11,3886.18,0.4593,0.033,-0.0269,0.1582,0,1,0,0.0788,0.3411,0,0,0,0,0,0,2,0,0,0.0457,0.0422,0.1498,0.0528,73.12,ACTIVE,0,0.03,0,0,0.997,2.2,0.4193,0.691,0.4136,0.0907,0.1188,0.8516,0.5698139412316351,0.289767111520529,0.2247359985516169,0.06503111296891209,0.508529347100526,12.296616888054022,1.6547285016602642,1.1584732734892305,4.224010858943877,0.2494880915073506,0.126389996417873,0.42501139883523686,0.1896950073076423,0.09646547822012022,0.1904184566784143,0.37444929727811965,16.724255093939522,0.14531651600803044,0.2857583673940149,0.19039509549522932,0.5014941662300166,0.7632366559878906,73.96296420818065,30.81634993383253,33.45454457539749,71.32476956661569,10.406521802223685,10.136334671586726,8.067951728961381,-0.17147754954145955,-0.006375395799906314,-0.02205357224958704,-0.036468064632532715,0.018054444184844254,-0.14625164354713982,-0.20248461073459278,-0.4595229944083077,0.7670314131243505,3.974353907179834,-0.10966217236104214,0.019311585397776707,,,,120.0,0.6523383950415554,1.0571131104691909,0.7376654703295165,0.8285224504313475,0.8484929767753185,0.9871775358019882,0.9025442925134107,-0.04885103778791022,-3.2405579117264467,0,0.11732648256027876,0.4673370495613304,0.14000640369552111,1.754958816337022,0.7632366559878906,3.0732967264435205,SAFE,1,1,1,1,0,1,1,0,1,7
Asian Paints,Manufacturing,2011,0,,0.05,35534.07,19226.27,16307.8,4786.5,1513.53,3272.98,479.86,2793.12,698.28,2094.84,1438.28,2747.35,51023.59,16373.27,1980.26,2133.99,3080.9,3486.24,7258.47,2980.98,16806.6,2564.52,18590.0,21154.53,10410.16,2753.8,13163.96,3864.63,2674.07,9292.51,2735.35,-2495.5,206.99,1459.1,1276.25,0.592,0.0741,-0.0001,0.2641,0,1,0,0.0387,0.219,0,0,0,0,0,0,4,0,0,0.0388,0.0986,0.0901,0.1416,76.35,ACTIVE,0,0.0637,0,0,0.8968,2.7,0.6276,0.4732,0.4892,0.1959,0.0402,0.6123,0.622276174388073,0.257997526237217,0.20402641209283734,0.053971114144379675,0.4146029316946416,6.8206976892829205,1.8086179082068654,1.4334512417599279,2.284248051571457,0.1347017102140368,0.058952999190383965,0.4589342003193292,0.09902559876778046,0.04105630356387984,0.09380954965940638,0.22626359459528228,9.974784291304163,0.05360951669505008,0.12930327451712217,0.0769782352520559,0.20779081672932834,0.6964243401787992,66.18431967999074,31.64648744059866,73.36784253662474,24.462964583964663,10.84004335378325,10.47824723353819,7.647232457124689,0.40763721108217976,-0.2399992378557071,-0.34342560553633217,-0.4308811994282492,0.25774432174236694,0.3735436574102089,0.5426805983921816,0.4455564470344253,-1.9397628073724196,-5.475919198771101,0.05246223315643794,-0.06743699722748903,-2.70679422049677,0.5197953009573487,-0.5863656971240343,7.944769646843246,1.0269382165165104,0.9260815002630263,1.6108971603419415,1.4076372110264181,1.109859314281435,1.0926607852022965,0.9384872733294142,-0.01255321313117024,-1.9257566201841168,1,0.14726697983918285,0.3643412782133844,0.0641464075721809,1.6070035155373457,0.6964243401787992,2.559107759795161,GREY,1,1,0,1,1,1,0,1,0,6
Asian Paints,Manufacturing,2012,0,,0.05,43119.99,20501.93,22618.06,5765.38,2513.93,3251.45,471.53,2779.92,694.98,2084.94,1592.53,5908.29,39798.48,19582.97,1501.47,1943.71,4649.82,4574.86,3328.4,1660.56,14213.64,1674.45,18225.46,19899.91,5514.79,5765.42,11280.21,2668.4,3115.53,11549.35,5416.43,-2728.93,-738.71,2330.91,3085.52,0.6212,0.0523,-0.0023,0.2537,0,1,0,0.0683,0.225,0,0,0,0,0,0,2,0,0,0.0466,0.1142,0.1414,0.1667,87.16,ACTIVE,0,0.0082,0,0,1.0416,7.3,0.226,0.7421,0.4451,0.0887,0.0879,0.8928,0.5668472872205529,0.2834331863859264,0.1385678548492664,0.14486533153666004,0.5000168348012282,6.895531552826901,1.2306874411780153,0.8345733741868958,3.397447089934904,0.13370550410299945,0.048352052028575336,0.5245376912071515,0.10477132810626925,0.05238742786025025,0.14486432647315012,0.28971889821161406,12.226963263786052,0.136096403678329,0.2721836430279241,0.12561296975890734,0.4801710251422473,1.0834582124472225,81.44715643446996,39.35957081531421,47.50606406091982,73.30066318886435,10.591583999588462,10.671741973671905,7.64249535684042,0.21348300377637575,0.2045085135276299,-0.00472589792060496,0.9801597601769427,-0.05930739184467815,-0.1430990370678732,-0.2199984360175361,0.5092408062579115,1.113199038363447,0.07483386354398025,-0.05542888716752015,-0.010600947161808628,3.0529618457358665,-0.5166426944780821,-0.4132818845044862,120.0,1.2437263658152653,0.8749291673091971,0.4312255346795504,1.2134830037422257,0.7437663952874237,0.9124529570578698,1.3033456050073644,-0.08370897581807875,-2.866444271608194,0,0.06694451647231388,0.4579436199458385,0.08169784373469292,1.7641435751848464,1.0834582124472225,3.133001729573568,SAFE,1,1,1,1,1,0,1,1,1,8
Asian Paints,Manufacturing,2013,0,,0.05,30057.2,13810.78,16246.42,3400.86,1604.76,1796.1,1036.58,759.52,189.88,569.64,1486.11,4473.3,40902.44,17214.86,733.86,1567.09,3966.4,2543.98,5196.29,2248.85,13955.53,2411.19,19054.02,21465.21,6594.93,3192.29,9787.22,3041.1,1722.37,7955.76,2414.27,-2053.82,-244.46,1697.98,716.29,0.4854,0.0786,0.0148,0.2208,0,1,0,0.0362,0.3544,0,0,0,0,0,1,1,0,0,0.0345,0.0485,0.2288,0.1123,77.08,ACTIVE,0,0.0216,0,0,0.8838,3.0,0.6605,0.4605,0.2009,0.1068,0.1236,0.6309,0.4559573374564722,0.23928205749487602,0.1612356133237715,0.07804644417110454,0.5247904525860855,1.732717202982194,1.7541416531224996,1.4343758482615896,1.8513939591193127,0.1131462677789965,0.018951865109892076,0.5405167480490359,0.026537825624508782,0.01392679752078539,0.0831456509664669,0.1584359062800487,3.2808466270998413,0.05902508505460737,0.1124736259224823,0.08032251839558167,0.24667576694437485,0.7348510259843948,67.23390713144124,48.16603010100189,80.37210786933306,35.02782936311007,10.618944997953156,10.310857511929255,6.345004582351227,-0.3029404691420382,-0.410123877350669,-0.7267835045612824,-0.5542691403747487,0.078658647199912,-0.13235480545131695,0.027738747811474118,-0.14697773247136436,-1.5460531308155914,-5.162814349844707,-0.11088994976408068,-0.02940018691868326,-2.6592521691790383,0.010744231616556243,-0.21642704622607167,6.608259895817563,1.2237437833611038,0.9704356482288261,1.5777280131971618,0.6970595308417962,1.334205079585567,1.3387314452456596,0.7562154290132915,-0.04509828753382199,-2.477712035288441,0,0.14668489214465727,0.4658406686626558,0.04391180574939021,2.1931876465234064,0.7348510259843948,3.023871379572733,SAFE,1,1,0,1,0,1,0,1,0,5
Asian Paints,Manufacturing,2014,0,,0.05,51120.42,32847.78,18272.64,7794.36,2989.54,4804.82,1101.58,3703.24,925.81,2777.43,3535.72,4612.57,45428.62,17450.32,1328.23,2097.57,5389.28,3902.63,2508.88,2920.01,14720.8,1262.54,22896.41,24158.95,10011.75,4481.04,14492.79,3624.01,2812.24,10917.29,5758.25,-3132.44,-2143.2,2136.85,3621.39,0.4784,0.0008,0.0102,0.1882,0,1,0,0.0302,0.1948,0,0,0,0,0,0,1,0,1,0.0165,0.0024,0.103,0.1543,68.61,ACTIVE,0,-0.0044,0,1,0.9951,2.9,0.4886,0.3329,0.1765,0.0815,0.1405,0.7132,0.5998932072544588,0.31902333814412537,0.22038419832650905,0.09863913981761631,0.5318002175603881,4.361753114288791,1.348393236659611,0.9909208236667778,3.315999424934743,0.15247057829038824,0.05433112638639645,0.35744307264381936,0.11496484739134089,0.061138330857042573,0.17157377881671126,0.32262825990688215,7.075618650415204,0.1267537952918941,0.23834852093164857,0.112640897705601,0.39731825270377075,1.1252910609847868,43.36548618983184,38.47948041040196,40.26949918562931,41.575467414604496,10.723897581888819,10.841939304980107,7.929281318675944,0.7007711962524785,1.2918791129302587,3.8757636401938065,1.3850894887481515,0.12549329822536093,0.4807871898250986,0.11065794607852242,0.3587333602258975,1.4646054658154304,2.6290359113065973,0.14393586979798662,0.03537926127650437,3.0106585966310218,0.6131419952764156,-0.04072383250008047,120.0,0.7988925043170946,1.512171523928562,1.2265214589130253,1.700771196195894,0.5830056838312705,1.398881788958957,1.2894310979420125,-0.06561546443485151,-2.1962104961644453,1,0.08372497337397158,0.5040084862691403,0.10576636490155839,1.6669633658069312,1.1252910609847868,3.2805799334696504,SAFE,1,1,1,1,0,0,1,0,1,6
Asian Paints,Manufacturing,2015,0,,0.05,36537.67,22001.22,14536.44,5900.04,1181.68,4718.36,700.15,4018.21,1004.55,3013.66,1414.03,2402.94,29635.21,12196.73,746.17,1896.78,4362.53,3122.45,2410.43,1326.34,11221.75,1625.52,10317.36,11942.89,3397.46,4142.4,7539.86,2721.79,1705.98,8570.16,4006.51,-1849.91,-392.37,1325.96,2680.56,0.5109,0.0542,-0.0171,0.3492,0,1,0,0.0655,0.3387,0,0,0,0,0,0,2,0,1,0.033,0.0876,0.1571,0.1526,75.8,ACTIVE,0,-0.0447,0,0,1.0156,9.2,0.6893,0.3053,0.3491,0.0826,0.129,0.6755,0.6313262534753877,0.25442235772061605,0.11464268347973094,0.13977967424088508,0.40299663810706937,6.739070189617839,1.3093979574116004,0.9450582018369484,4.636845595014535,0.16147827707236181,0.08248090258403229,0.39784802916010115,0.2523392578971807,0.10169187260351144,0.1990888540962224,0.4940211288478734,8.4268228116449,0.13519425034831223,0.33547240238037257,0.10965422808543474,0.5313772403557391,1.232914158488065,51.80141146482779,43.58032271779836,45.15446643208174,50.22726775054441,10.296718460412455,10.506099062162697,8.010910565922135,-0.28526271889002475,-0.24303727310516832,0.08505344869177622,-0.3042139538922415,-0.5056535983558889,-0.4797509658250758,-0.34765330754048884,-0.1905171006145533,1.3208461700797915,2.3773170753290476,0.031433046220928906,0.02814977619763584,-0.14375929573563884,-0.9605381556501744,1.3927258179476116,120.0,1.1325600619601275,0.8984389716833474,0.718820438650787,0.7147372810959938,1.6558884163304788,0.559544102410271,0.9718758846214944,-0.0335023777448008,-2.7760953114710443,0,0.08947431112890801,0.34814533116694146,0.15921466390286368,1.5839670761016826,1.232914158488065,3.3034754320169326,SAFE,1,1,1,1,1,0,0,1,1,7
